EnzymeID,GeneName,UniProtID,Taxon,TaxonID,Name,Co-Faktor,Complex,Set,Candidate
R-HSA-9029001,ChEBI,36080,Homo sapiens,1,CYP [endoplasmic reticulum membrane],-,False,False,False
R-HSA-266038,,,Homo sapiens,1,LTA4H:Zn2+ [cytosol],zinc(2+),True,False,False
R-HSA-2314687,,,Homo sapiens,1,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-9020572,GPX4,P36969,Homo sapiens,1,GPX4-2 [cytosol],-,False,False,False
R-HSA-9022670,ChEBI,36080,Homo sapiens,1,5-HEDH [cytosol],-,False,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-9024779,ChEBI,36080,Homo sapiens,1,Hydroperoxy reductase [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-266038,,,Homo sapiens,1,LTA4H:Zn2+ [cytosol],zinc(2+),True,False,False
R-HSA-266038,,,Homo sapiens,1,LTA4H:Zn2+ [cytosol],zinc(2+),True,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-266038,,,Homo sapiens,1,LTA4H:Zn2+ [cytosol],zinc(2+),True,False,False
R-HSA-266038,,,Homo sapiens,1,LTA4H:Zn2+ [cytosol],zinc(2+),True,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-9024779,ChEBI,36080,Homo sapiens,1,Hydroperoxy reductase [cytosol],-,False,False,False
R-HSA-2314687,,,Homo sapiens,1,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-266038,,,Homo sapiens,1,LTA4H:Zn2+ [cytosol],zinc(2+),True,False,False
R-HSA-9020572,GPX4,P36969,Homo sapiens,1,GPX4-2 [cytosol],-,False,False,False
R-HSA-9020572,GPX4,P36969,Homo sapiens,1,GPX4-2 [cytosol],-,False,False,False
R-HSA-2142793,,,Homo sapiens,1,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-2142778,"HPGD, PGDH1, SDR36C1",P15428,Homo sapiens,1,HPGD dimer [cytosol],,True,False,False
R-HSA-9023980,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9023983,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9024586,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9024779,ChEBI,36080,Homo sapiens,1,Hydroperoxy reductase [cytosol],-,False,False,False
R-HSA-9024779,ChEBI,36080,Homo sapiens,1,Hydroperoxy reductase [cytosol],-,False,False,False
R-HSA-2142778,"HPGD, PGDH1, SDR36C1",P15428,Homo sapiens,1,HPGD dimer [cytosol],,True,False,False
R-HSA-9024785,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-266038,,,Homo sapiens,1,LTA4H:Zn2+ [cytosol],zinc(2+),True,False,False
R-HSA-9025025,ChEBI,36080,Homo sapiens,1,Epoxide hydrolase [cytosol],-,False,False,False
R-HSA-2142793,,,Homo sapiens,1,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-HSA-2142777,,,Homo sapiens,1,EPHX2 dimer [cytosol],magnesium(2+),True,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-9024779,ChEBI,36080,Homo sapiens,1,Hydroperoxy reductase [cytosol],-,False,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-2142793,,,Homo sapiens,1,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-9025025,ChEBI,36080,Homo sapiens,1,Epoxide hydrolase [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-9025025,ChEBI,36080,Homo sapiens,1,Epoxide hydrolase [cytosol],-,False,False,False
R-HSA-9024779,ChEBI,36080,Homo sapiens,1,Hydroperoxy reductase [cytosol],-,False,False,False
R-HSA-2142838,"ALOX15, LOG15",P16050,Homo sapiens,1,ALOX15 [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-2142793,,,Homo sapiens,1,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-HSA-2142793,,,Homo sapiens,1,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-HSA-9025025,ChEBI,36080,Homo sapiens,1,Epoxide hydrolase [cytosol],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-140491,,,Homo sapiens,1,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-HSA-9026411,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9026544,-,-,Homo sapiens,1,transition,-,False,False,False
R-HSA-2161915,ChEBI,36080,Homo sapiens,1,GGT [cytosol],-,False,False,False
R-HSA-2161751,ChEBI,36080,Homo sapiens,1,DPEP [cytosol],-,False,False,False
R-HSA-3301926,GSTM4,Q03013,Homo sapiens,1,GSTM4 dimer [cytosol],,True,False,False
R-HSA-2142762,LTC4S,Q16873,Homo sapiens,1,LTC4S trimer [endoplasmic reticulum membrane],,True,False,False
R-HSA-2161915,ChEBI,36080,Homo sapiens,1,GGT [cytosol],-,False,False,False
R-HSA-2161915,ChEBI,36080,Homo sapiens,1,GGT [cytosol],-,False,False,False
R-HSA-2142762,LTC4S,Q16873,Homo sapiens,1,LTC4S trimer [endoplasmic reticulum membrane],,True,False,False
R-HSA-2161915,ChEBI,36080,Homo sapiens,1,GGT [cytosol],-,False,False,False
R-HSA-2161915,ChEBI,36080,Homo sapiens,1,GGT [cytosol],-,False,False,False
R-HSA-9026899,ChEBI,36080,Homo sapiens,1,Lipoxygenase [cytosol],-,False,False,False
R-HSA-9026899,ChEBI,36080,Homo sapiens,1,Lipoxygenase [cytosol],-,False,False,False
R-HSA-2161915,ChEBI,36080,Homo sapiens,1,GGT [cytosol],-,False,False,False
R-HSA-9024779,ChEBI,36080,Homo sapiens,1,Hydroperoxy reductase [cytosol],-,False,False,False
R-HSA-8957350,ChEBI,36080,Homo sapiens,1,CYP4 [endoplasmic reticulum membrane],-,False,False,False
R-HSA-9027041,"CYP3A4, CYP3A3",P08684,Homo sapiens,1,"CYP1A2,2C8,2C9,2D6,2E1,3A4 [endoplasmic reticulum membrane]",,False,True,False
R-HSA-8957350,ChEBI,36080,Homo sapiens,1,CYP4 [endoplasmic reticulum membrane],-,False,False,False
R-HSA-52681,"CYP2E1, CYP2E",P05181,Homo sapiens,1,CYP2E1 [endoplasmic reticulum membrane],-,False,False,False
R-HSA-52681,"CYP2E1, CYP2E",P05181,Homo sapiens,1,CYP2E1 [endoplasmic reticulum membrane],-,False,False,False
R-HSA-9027561,ChEBI,36080,Homo sapiens,1,Dehydrogenase [cytosol],-,False,False,False
R-HSA-140491,,,Homo sapiens,1,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-HSA-9027561,ChEBI,36080,Homo sapiens,1,Dehydrogenase [cytosol],-,False,False,False
R-HSA-9027561,ChEBI,36080,Homo sapiens,1,Dehydrogenase [cytosol],-,False,False,False
R-HSA-9027561,ChEBI,36080,Homo sapiens,1,Dehydrogenase [cytosol],-,False,False,False
R-HSA-2314687,,,Homo sapiens,1,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-9028288,ChEBI,36080,Homo sapiens,1,5-HEDH [endoplasmic reticulum membrane],-,False,False,False
R-HSA-2314687,,,Homo sapiens,1,Ac-PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-9028288,ChEBI,36080,Homo sapiens,1,5-HEDH [endoplasmic reticulum membrane],-,False,False,False
R-HSA-9028288,ChEBI,36080,Homo sapiens,1,5-HEDH [endoplasmic reticulum membrane],-,False,False,False
R-HSA-429010,"ALOX5, LOG5",P09917,Homo sapiens,1,ALOX5 [cytosol],-,False,False,False
R-HSA-140491,,,Homo sapiens,1,PTGS2 dimer [endoplasmic reticulum membrane],heme b,True,False,False
R-HSA-9028260,-,-,Homo sapiens,1,transition,-,False,False,False
R-HSA-9028263,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9028273,-,-,Homo sapiens,1,transition,-,False,False,False
R-HSA-9031802,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9031803,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9031807,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9031856,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9031881,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9031884,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9031894,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9031896,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9032021,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9032036,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9032054,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9032315,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9032323,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9032327,-,-,Homo sapiens,1,uncertain,-,False,False,False
R-HSA-9037759,CYP1A1,P04798,Homo sapiens,1,"CYP1A1, CYP1A2 [endoplasmic reticulum membrane]",,False,True,False
R-HSA-5215971,SPNS2,Q8IVW8,Homo sapiens,1,SPNS2 [plasma membrane],-,False,False,False
R-HSA-428236,"SPHK2, SK2",Q9NRA0,Homo sapiens,1,SPHK2 [cytosol],-,False,False,False
R-HSA-2291936,MLYCD,O95822,Homo sapiens,1,MLYCD(40-493) [peroxisomal matrix],-,False,False,False
R-MMU-110060,Eci1,P42125,Mus musculus,9,DCI dimer [mitochondrial matrix],,True,False,False
R-MMU-77335,Acadm,P45952,Mus musculus,9,ACADM tetramer [mitochondrial matrix],,True,False,False
R-MMU-110061,Decr1,Q9CQ62,Mus musculus,9,DECR1 tetramer [mitochondrial matrix],,True,False,False
R-MMU-110060,Eci1,P42125,Mus musculus,9,DCI dimer [mitochondrial matrix],,True,False,False
R-MMU-111860,,,Mus musculus,9,Active PLA2:phosphatidylcholine [endoplasmic reticulum membrane],"1,2-diacyl-sn-glycero-3-phosphocholine(1+)",True,False,False
R-MMU-428986,Ptgs1,P22437,Mus musculus,9,PTGS1 dimer [endoplasmic reticulum membrane],,True,False,False
R-MMU-428986,Ptgs1,P22437,Mus musculus,9,PTGS1 dimer [endoplasmic reticulum membrane],,True,False,False
R-MMU-1449687,-,-,Mus musculus,9,binding,-,False,False,False
R-MMU-1524029,Lpcat2,Q8BYI6,Mus musculus,9,LPCAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1524026,Lpgat1,Q91YX5,Mus musculus,9,LPGAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500601,Mgll,O35678,Mus musculus,9,MGLL dimer [endoplasmic reticulum membrane],,True,False,False
R-MMU-1498799,Pla2g4c,Q64GA5,Mus musculus,9,Pla2g4c [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1498760,Crls1,Q80ZM8,Mus musculus,9,Crls1 [mitochondrial inner membrane],-,False,False,False
R-MMU-1524029,Lpcat2,Q8BYI6,Mus musculus,9,LPCAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500585,Agpat5,Q9D1E8,Mus musculus,9,Agpat5 [mitochondrial outer membrane],-,False,False,False
R-MMU-1498799,Pla2g4c,Q64GA5,Mus musculus,9,Pla2g4c [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1498778,Mboat7,Q8CHK3,Mus musculus,9,Mboat7 [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1500634,Pla2g2f,Q9QZT4,Mus musculus,9,PLA2(1) [cytosol],,False,True,False
R-MMU-1524040,Plbd1,Q8VCI0,Mus musculus,9,PLA2(8) [cytosol],,False,True,False
R-MMU-1498778,Mboat7,Q8CHK3,Mus musculus,9,Mboat7 [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1498799,Pla2g4c,Q64GA5,Mus musculus,9,Pla2g4c [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1524026,Lpgat1,Q91YX5,Mus musculus,9,LPGAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1524037,Mboat1,Q8BH98,Mus musculus,9,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1524035,Mboat1,Q8BH98,Mus musculus,9,LPEAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500579,Pnpla2,Q8BJ56,Mus musculus,9,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500579,Pnpla2,Q8BJ56,Mus musculus,9,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500634,Pla2g2f,Q9QZT4,Mus musculus,9,PLA2(1) [cytosol],,False,True,False
R-MMU-1524035,Mboat1,Q8BH98,Mus musculus,9,LPEAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500630,Pla2g2a,P31482,Mus musculus,9,PLA2G2A:Ca2+ [endoplasmic reticulum membrane],,True,False,False
R-MMU-1524040,Plbd1,Q8VCI0,Mus musculus,9,PLA2(8) [cytosol],,False,True,False
R-MMU-1498760,Crls1,Q80ZM8,Mus musculus,9,Crls1 [mitochondrial inner membrane],-,False,False,False
R-MMU-1524037,Mboat1,Q8BH98,Mus musculus,9,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500606,Gpam,Q61586,Mus musculus,9,GPAM/GPAT2 [mitochondrial outer membrane],,False,True,False
R-MMU-1498799,Pla2g4c,Q64GA5,Mus musculus,9,Pla2g4c [endoplasmic reticulum membrane],-,False,False,False
R-MMU-3215272,Pla2g4f,Q50L41,Mus musculus,9,PLA2G [mitochondrial inner membrane],,False,False,True
R-MMU-1524095,Pla2g4a,P47713,Mus musculus,9,PLA2G4A:Ca2+ [mitochondrial inner membrane],,True,False,False
R-MMU-1524157,Plaat3,Q8R3U1,Mus musculus,9,PLA2(9) [cytosol],,False,True,False
R-MMU-1524100,Hadha,Q8BMS1,Mus musculus,9,HADH octamer [mitochondrial inner membrane],,True,False,False
R-MMU-1500630,Pla2g2a,P31482,Mus musculus,9,PLA2G2A:Ca2+ [endoplasmic reticulum membrane],,True,False,False
R-MMU-1500579,Pnpla2,Q8BJ56,Mus musculus,9,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-MMU-1299435,Taz,I7HJS2,Mus musculus,9,Taz [mitochondrial inner membrane],-,False,False,False
R-MMU-1299435,Taz,I7HJS2,Mus musculus,9,Taz [mitochondrial inner membrane],-,False,False,False
R-MMU-1500579,Pnpla2,Q8BJ56,Mus musculus,9,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-MMU-1524107,Pnpla8,Q8K1N1,Mus musculus,9,PLA2(6) [endoplasmic reticulum membrane],,False,True,False
R-MMU-1524151,Plaat3,Q8R3U1,Mus musculus,9,PLA2(11) [cytosol],,False,True,False
R-MMU-1498799,Pla2g4c,Q64GA5,Mus musculus,9,Pla2g4c [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1524135,Pla2g4e,Q50L42,Mus musculus,9,PLA2(4) [cytosol],,False,True,False
R-MMU-3215272,Pla2g4f,Q50L41,Mus musculus,9,PLA2G [mitochondrial inner membrane],,False,False,True
R-MMU-1299435,Taz,I7HJS2,Mus musculus,9,Taz [mitochondrial inner membrane],-,False,False,False
R-MMU-1524120,Plaat3,Q8R3U1,Mus musculus,9,PLA2(5) [cytosol],,False,True,False
R-MMU-1498783,Lclat1,Q3UN02,Mus musculus,9,Lclat1 [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1524112,Pla2g4e,Q50L42,Mus musculus,9,PLA2(7) [cytosol],,False,True,False
R-MMU-1498783,Lclat1,Q3UN02,Mus musculus,9,Lclat1 [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1524141,Pla2g4c,Q64GA5,Mus musculus,9,PLA2(12) [endoplasmic reticulum membrane],,False,True,False
R-MMU-1524137,Plaat3,Q8R3U1,Mus musculus,9,PLA2(2) [cytosol],,False,True,False
R-MMU-1524128,Pnpla8,Q8K1N1,Mus musculus,9,PLA2(3) [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500588,Dgat1,Q9Z2A7,Mus musculus,9,DGAT1/2 [endoplasmic reticulum membrane],,False,True,False
R-MMU-1498799,Pla2g4c,Q64GA5,Mus musculus,9,Pla2g4c [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1299435,Taz,I7HJS2,Mus musculus,9,Taz [mitochondrial inner membrane],-,False,False,False
R-MMU-1524155,Pla2g4a,P47713,Mus musculus,9,PLA2(10) [cytosol],,False,True,False
R-MMU-1500634,Pla2g2f,Q9QZT4,Mus musculus,9,PLA2(1) [cytosol],,False,True,False
R-MMU-1500630,Pla2g2a,P31482,Mus musculus,9,PLA2G2A:Ca2+ [endoplasmic reticulum membrane],,True,False,False
R-MMU-1524142,Pla2g4f,Q50L41,Mus musculus,9,PLA2(14) [cytosol],,False,True,False
R-MMU-1524143,Pla2g4e,Q50L42,Mus musculus,9,PLA2(13) [cytosol],,False,True,False
R-MMU-1500587,,,Mus musculus,9,CEPT1:Mg2+/Mn2+ [endoplasmic reticulum membrane],manganese(2+),True,False,False
R-MMU-1500592,Selenoi,Q80TA1,Mus musculus,9,CEPT1/EPT1 [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500652,Chpt1,Q8C025,Mus musculus,9,CHPT1:Mg2+/Mn2+ [Golgi membrane],,True,False,False
R-MMU-1500647,,,Mus musculus,9,CDIPT:Mg2+/Mn2+ [endoplasmic reticulum membrane],manganese(2+),True,False,False
R-MMU-1500605,Gnpat,P98192,Mus musculus,9,Gnpat [peroxisomal membrane],-,False,False,False
R-MMU-1524078,Chka,O54804,Mus musculus,9,CHK dimer [cytosol],,False,True,False
R-MMU-1498760,Crls1,Q80ZM8,Mus musculus,9,Crls1 [mitochondrial inner membrane],-,False,False,False
R-MMU-1524125,Pcyt1a,P49586,Mus musculus,9,PCYT1 dimer [endoplasmic reticulum membrane],,False,True,False
R-MMU-1483087,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-1483087,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-1498817,Ptdss2,Q9Z1X2,Mus musculus,9,Ptdss2 [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1500633,Phospho1,Q8R2H9,Mus musculus,9,PHOSPHO1:Mg2+ [cytosol],,True,False,False
R-MMU-1500651,Cds1,P98191,Mus musculus,9,CDS1:Mg2+ [endoplasmic reticulum membrane],,True,False,False
R-MMU-1500633,Phospho1,Q8R2H9,Mus musculus,9,PHOSPHO1:Mg2+ [cytosol],,True,False,False
R-MMU-1498755,Cds2,Q99L43,Mus musculus,9,Cds2 [mitochondrial inner membrane],-,False,False,False
R-MMU-1498767,Pemt,Q61907,Mus musculus,9,Pemt [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1500639,Pld1,Q9Z280,Mus musculus,9,PLD1/2 [endoplasmic reticulum membrane],,False,True,False
R-MMU-1498806,Ptdss1,Q99LH2,Mus musculus,9,Ptdss1 [endoplasmic reticulum membrane],-,False,False,False
R-MMU-1500642,Pcyt2,Q922E4,Mus musculus,9,PCYT2 dimer [endoplasmic reticulum membrane],,True,False,False
R-MMU-1500636,Lpin2,Q99PI5,Mus musculus,9,LPIN [endoplasmic reticulum membrane],,False,True,False
R-MMU-1500636,Lpin2,Q99PI5,Mus musculus,9,LPIN [endoplasmic reticulum membrane],,False,True,False
R-MMU-1483211,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-1483211,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-1483219,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-1483219,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-1500619,Etnk2,A7MCT6,Mus musculus,9,CHK/ETNK [cytosol],,False,True,False
R-MMU-1483229,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-1483229,-,-,Mus musculus,9,transition,-,False,False,False
R-MMU-191990,Slc27a5,Q4LDG0,Mus musculus,9,Slc27a5 [endoplasmic reticulum membrane],-,False,False,False
R-MMU-159392,Baat,Q91X34,Mus musculus,9,Baat [cytosol],-,False,False,False
R-MMU-1602354,Pla2g12a,Q9EPR2,Mus musculus,9,PLA2(16) [extracellular region],,False,True,False
R-MMU-1602359,Pla2g12a,Q9EPR2,Mus musculus,9,PLA2(15) [extracellular region],,False,True,False
R-MMU-1602359,Pla2g12a,Q9EPR2,Mus musculus,9,PLA2(15) [extracellular region],,False,True,False
R-MMU-1602354,Pla2g12a,Q9EPR2,Mus musculus,9,PLA2(16) [extracellular region],,False,True,False
R-MMU-975621,Plb1,Q3TTY0,Mus musculus,9,Plb1 [plasma membrane],-,False,False,False
R-MMU-1602354,Pla2g12a,Q9EPR2,Mus musculus,9,PLA2(16) [extracellular region],,False,True,False
R-MMU-1602359,Pla2g12a,Q9EPR2,Mus musculus,9,PLA2(15) [extracellular region],,False,True,False
R-MMU-1605675,Gba,P17439,Mus musculus,9,GBA:SAPC [lysosomal membrane],,True,False,False
R-MMU-1605656,Hexb,P20060,Mus musculus,9,HEXA [lysosomal lumen],,True,False,False
R-MMU-3229251,Glb1l,Q8VC60,Mus musculus,9,BGAL [lysosomal lumen],,False,False,True
R-MMU-3662340,Hexb,P20060,Mus musculus,9,"HEXA,B [lysosomal lumen]",,False,True,False
R-MMU-1605614,Gm2a,Q60648,Mus musculus,9,Gm2a [lysosomal lumen],-,False,False,False
R-MMU-1605759,Neu2,Q9JMH3,Mus musculus,9,Neu2 [cytosol],-,False,False,False
R-MMU-1605688,Ctsa,P16675,Mus musculus,9,"NEU1,4 [lysosomal lumen]",,False,True,False
R-MMU-1605744,Gla,P51569,Mus musculus,9,GLA dimer [lysosomal lumen],,True,False,False
R-MMU-1605644,Neu3,Q9JMH7,Mus musculus,9,Neu3 [plasma membrane],-,False,False,False
R-MMU-1605710,Smpd1,Q04519,Mus musculus,9,Smpd1 [lysosomal lumen],-,False,False,False
R-MMU-1606266,,,Mus musculus,9,"SMPD2,3:Mg2+ [plasma membrane]",magnesium(2+),True,False,False
R-MMU-1606289,Smpd4,Q6ZPR5,Mus musculus,9,SMPD4:Mg2+ [endoplasmic reticulum membrane],,True,False,False
R-MMU-3229251,Glb1l,Q8VC60,Mus musculus,9,BGAL [lysosomal lumen],,False,False,True
R-MMU-1606575,Galc,P54818,Mus musculus,9,Galc [lysosomal lumen],-,False,False,False
R-MMU-4127415,Asah2,Q9JHE3,Mus musculus,9,ASAH2-like proteins [plasma membrane],,False,False,True
R-MMU-1606584,Asah1,Q9WV54,Mus musculus,9,ASAH1 [lysosomal lumen],,True,False,False
R-MMU-1606814,Arsa,P50428,Mus musculus,9,active ARSA:Ca2+ [lysosomal lumen],,True,False,False
R-MMU-1606803,,,Mus musculus,9,active STS dimer [endoplasmic reticulum membrane],calcium(2+),True,False,False
R-MMU-1614336,-,-,Mus musculus,9,binding,-,False,False,False
R-MMU-1614316,Sumf1,Q8R0F3,Mus musculus,9,Sumf1 [endoplasmic reticulum lumen],-,False,False,False
R-MMU-163756,-,-,Mus musculus,9,binding,-,False,False,False
R-MMU-1631585,Ugcg,O88693,Mus musculus,9,Ugcg [Golgi membrane],-,False,False,False
R-MMU-1631584,Cerk,Q8K4Q7,Mus musculus,9,Cerk [plasma membrane],-,False,False,False
R-MMU-1631583,,D3Z6V6,Mus musculus,9,ENPP7 [plasma membrane],-,False,False,False
R-MMU-549319,Slc22a5,Q9Z0E8,Mus musculus,9,Slc22a5 [plasma membrane],-,False,False,False
R-MMU-1655831,-,-,Mus musculus,9,omitted,-,False,False,False
R-MMU-8874266,"Mbtps1, S1p, Ski1",Q9WTZ2,Mus musculus,9,Mbtps1 [Golgi membrane],-,False,False,False
R-MMU-381131,Mbtps2,Q8CHX6,Mus musculus,9,Mbtps2 [Golgi membrane],-,False,False,False
R-MMU-1806157,Pip5k1a,P70182,Mus musculus,9,PIP5K1A-C [cytosol],,False,True,False
R-MMU-1806229,Pip4k2b,Q80XI4,Mus musculus,9,PIP4K2 dimers [cytosol],,False,False,True
R-MMU-1806167,Pi4k2b,Q8CBQ5,Mus musculus,9,PI4K2A/2B [cytosol],,False,True,False
R-MMU-1806231,Mtmr7,Q9Z2C9,Mus musculus,9,"MTM1,MTMR2,MTMR4,MTMR7 [cytosol]",,False,True,False
R-MMU-1806245,Pip5k1a,P70182,Mus musculus,9,PIP5K1A/B [cytosol],,False,True,False
R-MMU-1806271,Pi4k2b,Q8CBQ5,Mus musculus,9,PI4KA/2B [cytosol],,False,True,False
R-MMU-1806215,Inpp5e,Q9JII1,Mus musculus,9,OCRL/INPP5E [cytosol],,False,True,False
R-MMU-1806173,Synj1,Q8CHC4,Mus musculus,9,"SYNJs,OCRL [cytosol]",,False,True,False
R-MMU-1806287,Arf3,P61205,Mus musculus,9,ARF1/3:GTP:PI4KB [Golgi membrane],,True,False,False
R-MMU-1806247,,,Mus musculus,9,PIK3C2A/G [cytosol],magnesium(2+),False,True,False
R-MMU-1806185,,,Mus musculus,9,PIK3C2A/3 [cytosol],magnesium(2+),False,True,False
R-MMU-1806186,Inpp5d,Q9ES52,Mus musculus,9,INPP5(2) [cytosol],,False,True,False
R-MMU-1806185,,,Mus musculus,9,PIK3C2A/3 [cytosol],magnesium(2+),False,True,False
R-MMU-1806167,Pi4k2b,Q8CBQ5,Mus musculus,9,PI4K2A/2B [cytosol],,False,True,False
R-MMU-1806173,Synj1,Q8CHC4,Mus musculus,9,"SYNJs,OCRL [cytosol]",,False,True,False
